DateSK,FullDate,Year,Quarter,Month,MonthName,Day,DayName,IsWeekend
1502,2009-08-27,2009,3,8,August,27,Thursday,No
1503,2009-08-31,2009,3,8,August,31,Monday,No
1504,2009-09-01,2009,3,9,September,1,Tuesday,No
1505,2009-09-03,2009,3,9,September,3,Thursday,No
1506,2009-09-04,2009,3,9,September,4,Friday,No
1507,2009-09-12,2009,3,9,September,12,Saturday,Yes
1508,2009-09-13,2009,3,9,September,13,Sunday,Yes
1509,2009-09-14,2009,3,9,September,14,Monday,No
1510,2009-09-20,2009,3,9,September,20,Sunday,Yes
1511,2009-09-21,2009,3,9,September,21,Monday,No
1512,2009-09-25,2009,3,9,September,25,Friday,No
1513,2009-09-28,2009,3,9,September,28,Monday,No
1514,2009-10-05,2009,4,10,October,5,Monday,No
1515,2009-10-07,2009,4,10,October,7,Wednesday,No
1516,2009-10-08,2009,4,10,October,8,Thursday,No
1517,2009-10-10,2009,4,10,October,10,Saturday,Yes
1518,2009-10-11,2009,4,10,October,11,Sunday,Yes
1519,2009-10-18,2009,4,10,October,18,Sunday,Yes
1520,2009-10-19,2009,4,10,October,19,Monday,No
1521,2009-10-20,2009,4,10,October,20,Tuesday,No
1522,2009-10-29,2009,4,10,October,29,Thursday,No
1523,2009-11-04,2009,4,11,November,4,Wednesday,No
1524,2009-11-10,2009,4,11,November,10,Tuesday,No
1525,2009-11-11,2009,4,11,November,11,Wednesday,No
1526,2009-11-18,2009,4,11,November,18,Wednesday,No
1527,2009-11-20,2009,4,11,November,20,Friday,No
1528,2009-11-24,2009,4,11,November,24,Tuesday,No
1529,2009-11-26,2009,4,11,November,26,Thursday,No
1530,2009-12-01,2009,4,12,December,1,Tuesday,No
1531,2009-12-02,2009,4,12,December,2,Wednesday,No
1532,2009-12-03,2009,4,12,December,3,Thursday,No
1533,2009-12-05,2009,4,12,December,5,Saturday,Yes
1534,2009-12-10,2009,4,12,December,10,Thursday,No
1535,2009-12-13,2009,4,12,December,13,Sunday,Yes
1536,2009-12-15,2009,4,12,December,15,Tuesday,No
1537,2009-12-18,2009,4,12,December,18,Friday,No
1538,2009-12-19,2009,4,12,December,19,Saturday,Yes
1539,2009-12-20,2009,4,12,December,20,Sunday,Yes
1540,2009-12-23,2009,4,12,December,23,Wednesday,No
1541,2009-12-27,2009,4,12,December,27,Sunday,Yes
1542,2009-12-28,2009,4,12,December,28,Monday,No
1543,2009-12-29,2009,4,12,December,29,Tuesday,No
1544,2009-12-30,2009,4,12,December,30,Wednesday,No
1545,2010-01-02,2010,1,1,January,2,Saturday,Yes
1546,2010-01-03,2010,1,1,January,3,Sunday,Yes
1547,2010-01-09,2010,1,1,January,9,Saturday,Yes
1548,2010-01-10,2010,1,1,January,10,Sunday,Yes
1549,2010-01-11,2010,1,1,January,11,Monday,No
1550,2010-01-16,2010,1,1,January,16,Saturday,Yes
1551,2010-01-17,2010,1,1,January,17,Sunday,Yes
1552,2010-01-19,2010,1,1,January,19,Tuesday,No
1553,2010-01-20,2010,1,1,January,20,Wednesday,No
1554,2010-01-21,2010,1,1,January,21,Thursday,No
1555,2010-01-23,2010,1,1,January,23,Saturday,Yes
1556,2010-01-24,2010,1,1,January,24,Sunday,Yes
1557,2010-01-26,2010,1,1,January,26,Tuesday,No
1558,2010-01-27,2010,1,1,January,27,Wednesday,No
1559,2010-02-03,2010,1,2,February,3,Wednesday,No
1560,2010-02-09,2010,1,2,February,9,Tuesday,No
1561,2010-02-10,2010,1,2,February,10,Wednesday,No
1562,2010-02-11,2010,1,2,February,11,Thursday,No
1563,2010-02-14,2010,1,2,February,14,Sunday,Yes
1564,2010-02-15,2010,1,2,February,15,Monday,No
1565,2010-02-18,2010,1,2,February,18,Thursday,No
1566,2010-02-19,2010,1,2,February,19,Friday,No
1567,2010-02-20,2010,1,2,February,20,Saturday,Yes
1568,2010-02-22,2010,1,2,February,22,Monday,No
1569,2010-02-23,2010,1,2,February,23,Tuesday,No
1570,2010-02-24,2010,1,2,February,24,Wednesday,No
1571,2010-02-26,2010,1,2,February,26,Friday,No
1572,2010-02-27,2010,1,2,February,27,Saturday,Yes
1573,2010-03-02,2010,1,3,March,2,Tuesday,No
1574,2010-03-10,2010,1,3,March,10,Wednesday,No
1575,2010-03-12,2010,1,3,March,12,Friday,No
1576,2010-03-16,2010,1,3,March,16,Tuesday,No
1577,2010-03-21,2010,1,3,March,21,Sunday,Yes
1578,2010-03-23,2010,1,3,March,23,Tuesday,No
1579,2010-03-26,2010,1,3,March,26,Friday,No
1580,2010-03-28,2010,1,3,March,28,Sunday,Yes
1581,2010-03-31,2010,1,3,March,31,Wednesday,No
1582,2010-04-01,2010,2,4,April,1,Thursday,No
1583,2010-04-03,2010,2,4,April,3,Saturday,Yes
1584,2010-04-06,2010,2,4,April,6,Tuesday,No
1585,2010-04-07,2010,2,4,April,7,Wednesday,No
1586,2010-04-11,2010,2,4,April,11,Sunday,Yes
1587,2010-04-13,2010,2,4,April,13,Tuesday,No
1588,2010-04-15,2010,2,4,April,15,Thursday,No
1589,2010-04-16,2010,2,4,April,16,Friday,No
1590,2010-04-18,2010,2,4,April,18,Sunday,Yes
1591,2010-04-19,2010,2,4,April,19,Monday,No
1592,2010-04-27,2010,2,4,April,27,Tuesday,No
1593,2010-04-28,2010,2,4,April,28,Wednesday,No
1594,2010-05-01,2010,2,5,May,1,Saturday,Yes
1595,2010-05-02,2010,2,5,May,2,Sunday,Yes
1596,2010-05-03,2010,2,5,May,3,Monday,No
1597,2010-05-04,2010,2,5,May,4,Tuesday,No
1598,2010-05-05,2010,2,5,May,5,Wednesday,No
1599,2010-05-10,2010,2,5,May,10,Monday,No
1600,2010-05-11,2010,2,5,May,11,Tuesday,No
1601,2010-05-12,2010,2,5,May,12,Wednesday,No
1602,2010-05-15,2010,2,5,May,15,Saturday,Yes
1603,2010-05-16,2010,2,5,May,16,Sunday,Yes
1604,2010-05-20,2010,2,5,May,20,Thursday,No
1605,2010-05-21,2010,2,5,May,21,Friday,No
1606,2010-05-22,2010,2,5,May,22,Saturday,Yes
1607,2010-05-24,2010,2,5,May,24,Monday,No
1608,2010-05-28,2010,2,5,May,28,Friday,No
1609,2010-05-29,2010,2,5,May,29,Saturday,Yes
1610,2010-05-31,2010,2,5,May,31,Monday,No
1611,2010-06-07,2010,2,6,June,7,Monday,No
1612,2010-06-08,2010,2,6,June,8,Tuesday,No
1613,2010-06-10,2010,2,6,June,10,Thursday,No
1614,2010-06-11,2010,2,6,June,11,Friday,No
1615,2010-06-12,2010,2,6,June,12,Saturday,Yes
1616,2010-06-16,2010,2,6,June,16,Wednesday,No
1617,2010-06-21,2010,2,6,June,21,Monday,No
1618,2010-06-22,2010,2,6,June,22,Tuesday,No
1619,2010-06-23,2010,2,6,June,23,Wednesday,No
1620,2010-06-26,2010,2,6,June,26,Saturday,Yes
1621,2010-06-30,2010,2,6,June,30,Wednesday,No
1622,2010-07-01,2010,3,7,July,1,Thursday,No
1623,2010-07-02,2010,3,7,July,2,Friday,No
1624,2010-07-03,2010,3,7,July,3,Saturday,Yes
1625,2010-07-10,2010,3,7,July,10,Saturday,Yes
1626,2010-07-11,2010,3,7,July,11,Sunday,Yes
1627,2010-07-14,2010,3,7,July,14,Wednesday,No
1628,2010-07-17,2010,3,7,July,17,Saturday,Yes
1629,2010-07-18,2010,3,7,July,18,Sunday,Yes
1630,2010-07-19,2010,3,7,July,19,Monday,No
1631,2010-07-21,2010,3,7,July,21,Wednesday,No
1632,2010-07-23,2010,3,7,July,23,Friday,No
1633,2010-07-30,2010,3,7,July,30,Friday,No
1634,2010-07-31,2010,3,7,July,31,Saturday,Yes
1635,2010-08-04,2010,3,8,August,4,Wednesday,No
1636,2010-08-05,2010,3,8,August,5,Thursday,No
1637,2010-08-06,2010,3,8,August,6,Friday,No
1638,2010-08-10,2010,3,8,August,10,Tuesday,No
1639,2010-08-11,2010,3,8,August,11,Wednesday,No
1640,2010-08-13,2010,3,8,August,13,Friday,No
1641,2010-08-14,2010,3,8,August,14,Saturday,Yes
1642,2010-08-16,2010,3,8,August,16,Monday,No
1643,2010-08-19,2010,3,8,August,19,Thursday,No
1644,2010-08-22,2010,3,8,August,22,Sunday,Yes
1645,2010-08-29,2010,3,8,August,29,Sunday,Yes
1646,2010-09-01,2010,3,9,September,1,Wednesday,No
1647,2010-09-03,2010,3,9,September,3,Friday,No
1648,2010-09-05,2010,3,9,September,5,Sunday,Yes
1649,2010-09-08,2010,3,9,September,8,Wednesday,No
1650,2010-09-10,2010,3,9,September,10,Friday,No
1651,2010-09-11,2010,3,9,September,11,Saturday,Yes
1652,2010-09-14,2010,3,9,September,14,Tuesday,No
1653,2010-09-21,2010,3,9,September,21,Tuesday,No
1654,2010-09-26,2010,3,9,September,26,Sunday,Yes
1655,2010-09-29,2010,3,9,September,29,Wednesday,No
1656,2010-10-01,2010,4,10,October,1,Friday,No
1657,2010-10-03,2010,4,10,October,3,Sunday,Yes
1658,2010-10-04,2010,4,10,October,4,Monday,No
1659,2010-10-05,2010,4,10,October,5,Tuesday,No
1660,2010-10-11,2010,4,10,October,11,Monday,No
1661,2010-10-12,2010,4,10,October,12,Tuesday,No
1662,2010-10-14,2010,4,10,October,14,Thursday,No
1663,2010-10-17,2010,4,10,October,17,Sunday,Yes
1664,2010-10-19,2010,4,10,October,19,Tuesday,No
1665,2010-10-22,2010,4,10,October,22,Friday,No
1666,2010-10-23,2010,4,10,October,23,Saturday,Yes
1667,2010-10-26,2010,4,10,October,26,Tuesday,No
1668,2010-10-29,2010,4,10,October,29,Friday,No
1669,2010-10-30,2010,4,10,October,30,Saturday,Yes
1670,2010-11-08,2010,4,11,November,8,Monday,No
1671,2010-11-09,2010,4,11,November,9,Tuesday,No
1672,2010-11-10,2010,4,11,November,10,Wednesday,No
1673,2010-11-11,2010,4,11,November,11,Thursday,No
1674,2010-11-12,2010,4,11,November,12,Friday,No
1675,2010-11-13,2010,4,11,November,13,Saturday,Yes
1676,2010-11-17,2010,4,11,November,17,Wednesday,No
1677,2010-11-20,2010,4,11,November,20,Saturday,Yes
1678,2010-11-21,2010,4,11,November,21,Sunday,Yes
1679,2010-11-22,2010,4,11,November,22,Monday,No
1680,2010-11-24,2010,4,11,November,24,Wednesday,No
1681,2010-11-27,2010,4,11,November,27,Saturday,Yes
1682,2010-11-28,2010,4,11,November,28,Sunday,Yes
1683,2010-11-30,2010,4,11,November,30,Tuesday,No
1684,2010-12-02,2010,4,12,December,2,Thursday,No
1685,2010-12-03,2010,4,12,December,3,Friday,No
1686,2010-12-04,2010,4,12,December,4,Saturday,Yes
1687,2010-12-06,2010,4,12,December,6,Monday,No
1688,2010-12-10,2010,4,12,December,10,Friday,No
1689,2010-12-17,2010,4,12,December,17,Friday,No
1690,2010-12-19,2010,4,12,December,19,Sunday,Yes
1691,2010-12-20,2010,4,12,December,20,Monday,No
1692,2010-12-21,2010,4,12,December,21,Tuesday,No
1693,2010-12-22,2010,4,12,December,22,Wednesday,No
1694,2010-12-23,2010,4,12,December,23,Thursday,No
1695,2010-12-24,2010,4,12,December,24,Friday,No
1696,2010-12-26,2010,4,12,December,26,Sunday,Yes
1697,2010-12-27,2010,4,12,December,27,Monday,No
1698,2010-12-29,2010,4,12,December,29,Wednesday,No
1699,2011-01-03,2011,1,1,January,3,Monday,No
1700,2011-01-04,2011,1,1,January,4,Tuesday,No
1701,2011-01-10,2011,1,1,January,10,Monday,No
1702,2011-01-12,2011,1,1,January,12,Wednesday,No
1703,2011-01-13,2011,1,1,January,13,Thursday,No
1704,2011-01-15,2011,1,1,January,15,Saturday,Yes
1705,2011-01-16,2011,1,1,January,16,Sunday,Yes
1706,2011-01-17,2011,1,1,January,17,Monday,No
1707,2011-01-18,2011,1,1,January,18,Tuesday,No
1708,2011-01-24,2011,1,1,January,24,Monday,No
1709,2011-01-26,2011,1,1,January,26,Wednesday,No
1710,2011-01-27,2011,1,1,January,27,Thursday,No
1711,2011-01-29,2011,1,1,January,29,Saturday,Yes
1712,2011-02-01,2011,1,2,February,1,Tuesday,No
1713,2011-02-05,2011,1,2,February,5,Saturday,Yes
1714,2011-02-06,2011,1,2,February,6,Sunday,Yes
1715,2011-02-08,2011,1,2,February,8,Tuesday,No
1716,2011-02-09,2011,1,2,February,9,Wednesday,No
1717,2011-02-10,2011,1,2,February,10,Thursday,No
1718,2011-02-14,2011,1,2,February,14,Monday,No
1719,2011-02-18,2011,1,2,February,18,Friday,No
1720,2011-02-19,2011,1,2,February,19,Saturday,Yes
1721,2011-02-22,2011,1,2,February,22,Tuesday,No
1722,2011-02-23,2011,1,2,February,23,Wednesday,No
1723,2011-02-24,2011,1,2,February,24,Thursday,No
1724,2011-02-26,2011,1,2,February,26,Saturday,Yes
1725,2011-03-02,2011,1,3,March,2,Wednesday,No
1726,2011-03-08,2011,1,3,March,8,Tuesday,No
1727,2011-03-13,2011,1,3,March,13,Sunday,Yes
1728,2011-03-16,2011,1,3,March,16,Wednesday,No
1729,2011-03-17,2011,1,3,March,17,Thursday,No
1730,2011-03-19,2011,1,3,March,19,Saturday,Yes
1731,2011-03-23,2011,1,3,March,23,Wednesday,No
1732,2011-03-24,2011,1,3,March,24,Thursday,No
1733,2011-03-25,2011,1,3,March,25,Friday,No
1734,2011-03-26,2011,1,3,March,26,Saturday,Yes
1735,2011-03-30,2011,1,3,March,30,Wednesday,No
1736,2011-04-02,2011,2,4,April,2,Saturday,Yes
1737,2011-04-04,2011,2,4,April,4,Monday,No
1738,2011-04-05,2011,2,4,April,5,Tuesday,No
1739,2011-04-07,2011,2,4,April,7,Thursday,No
1740,2011-04-09,2011,2,4,April,9,Saturday,Yes
1741,2011-04-11,2011,2,4,April,11,Monday,No
1742,2011-04-12,2011,2,4,April,12,Tuesday,No
1743,2011-04-26,2011,2,4,April,26,Tuesday,No
1744,2011-05-02,2011,2,5,May,2,Monday,No
1745,2011-05-07,2011,2,5,May,7,Saturday,Yes
1746,2011-05-10,2011,2,5,May,10,Tuesday,No
1747,2011-05-11,2011,2,5,May,11,Wednesday,No
1748,2011-05-12,2011,2,5,May,12,Thursday,No
1749,2011-05-15,2011,2,5,May,15,Sunday,Yes
1750,2011-05-16,2011,2,5,May,16,Monday,No
1751,2011-05-19,2011,2,5,May,19,Thursday,No
1752,2011-05-23,2011,2,5,May,23,Monday,No
1753,2011-05-26,2011,2,5,May,26,Thursday,No
1754,2011-05-27,2011,2,5,May,27,Friday,No
1755,2011-06-01,2011,2,6,June,1,Wednesday,No
1756,2011-06-04,2011,2,6,June,4,Saturday,Yes
1757,2011-06-11,2011,2,6,June,11,Saturday,Yes
1758,2011-06-12,2011,2,6,June,12,Sunday,Yes
1759,2011-06-13,2011,2,6,June,13,Monday,No
1760,2011-06-14,2011,2,6,June,14,Tuesday,No
1761,2011-06-15,2011,2,6,June,15,Wednesday,No
1762,2011-06-22,2011,2,6,June,22,Wednesday,No
1763,2011-06-24,2011,2,6,June,24,Friday,No
1764,2011-06-25,2011,2,6,June,25,Saturday,Yes
1765,2011-06-29,2011,2,6,June,29,Wednesday,No
1766,2011-07-01,2011,3,7,July,1,Friday,No
1767,2011-07-04,2011,3,7,July,4,Monday,No
1768,2011-07-05,2011,3,7,July,5,Tuesday,No
1769,2011-07-06,2011,3,7,July,6,Wednesday,No
1770,2011-07-11,2011,3,7,July,11,Monday,No
1771,2011-07-13,2011,3,7,July,13,Wednesday,No
1772,2011-07-14,2011,3,7,July,14,Thursday,No
1773,2011-07-17,2011,3,7,July,17,Sunday,Yes
1774,2011-07-18,2011,3,7,July,18,Monday,No
1775,2011-07-20,2011,3,7,July,20,Wednesday,No
1776,2011-07-26,2011,3,7,July,26,Tuesday,No
1777,2011-07-27,2011,3,7,July,27,Wednesday,No
1778,2011-07-28,2011,3,7,July,28,Thursday,No
1779,2011-07-29,2011,3,7,July,29,Friday,No
1780,2011-07-31,2011,3,7,July,31,Sunday,Yes
1781,2011-08-07,2011,3,8,August,7,Sunday,Yes
1782,2011-08-09,2011,3,8,August,9,Tuesday,No
1783,2011-08-10,2011,3,8,August,10,Wednesday,No
1784,2011-08-11,2011,3,8,August,11,Thursday,No
1785,2011-08-13,2011,3,8,August,13,Saturday,Yes
1786,2011-08-15,2011,3,8,August,15,Monday,No
1787,2011-08-18,2011,3,8,August,18,Thursday,No
1788,2011-08-21,2011,3,8,August,21,Sunday,Yes
1789,2011-08-23,2011,3,8,August,23,Tuesday,No
1790,2011-08-24,2011,3,8,August,24,Wednesday,No
1791,2011-08-25,2011,3,8,August,25,Thursday,No
1792,2011-08-28,2011,3,8,August,28,Sunday,Yes
1793,2011-08-29,2011,3,8,August,29,Monday,No
1794,2011-09-02,2011,3,9,September,2,Friday,No
1795,2011-09-03,2011,3,9,September,3,Saturday,Yes
1796,2011-09-04,2011,3,9,September,4,Sunday,Yes
1797,2011-09-07,2011,3,9,September,7,Wednesday,No
1798,2011-09-08,2011,3,9,September,8,Thursday,No
1799,2011-09-10,2011,3,9,September,10,Saturday,Yes
1800,2011-09-11,2011,3,9,September,11,Sunday,Yes
1801,2011-09-14,2011,3,9,September,14,Wednesday,No
1802,2011-09-16,2011,3,9,September,16,Friday,No
1803,2011-09-18,2011,3,9,September,18,Sunday,Yes
1804,2011-09-19,2011,3,9,September,19,Monday,No
1805,2011-09-20,2011,3,9,September,20,Tuesday,No
1806,2011-09-23,2011,3,9,September,23,Friday,No
1807,2011-09-26,2011,3,9,September,26,Monday,No
1808,2011-09-27,2011,3,9,September,27,Tuesday,No
1809,2011-10-04,2011,4,10,October,4,Tuesday,No
1810,2011-10-05,2011,4,10,October,5,Wednesday,No
1811,2011-10-07,2011,4,10,October,7,Friday,No
1812,2011-10-12,2011,4,10,October,12,Wednesday,No
1813,2011-10-13,2011,4,10,October,13,Thursday,No
1814,2011-10-17,2011,4,10,October,17,Monday,No
1815,2011-10-19,2011,4,10,October,19,Wednesday,No
1816,2011-10-20,2011,4,10,October,20,Thursday,No
1817,2011-10-21,2011,4,10,October,21,Friday,No
1818,2011-10-22,2011,4,10,October,22,Saturday,Yes
1819,2011-10-23,2011,4,10,October,23,Sunday,Yes
1820,2011-10-24,2011,4,10,October,24,Monday,No
1821,2011-10-25,2011,4,10,October,25,Tuesday,No
1822,2011-10-26,2011,4,10,October,26,Wednesday,No
1823,2011-10-30,2011,4,10,October,30,Sunday,Yes
1824,2011-10-31,2011,4,10,October,31,Monday,No
1825,2011-11-01,2011,4,11,November,1,Tuesday,No
1826,2011-11-02,2011,4,11,November,2,Wednesday,No
1827,2011-11-04,2011,4,11,November,4,Friday,No
1828,2011-11-06,2011,4,11,November,6,Sunday,Yes
1829,2011-11-07,2011,4,11,November,7,Monday,No
1830,2011-11-10,2011,4,11,November,10,Thursday,No
1831,2011-11-13,2011,4,11,November,13,Sunday,Yes
1832,2011-11-14,2011,4,11,November,14,Monday,No
1833,2011-11-16,2011,4,11,November,16,Wednesday,No
1834,2011-11-23,2011,4,11,November,23,Wednesday,No
1835,2011-11-26,2011,4,11,November,26,Saturday,Yes
1836,2011-11-27,2011,4,11,November,27,Sunday,Yes
1837,2011-11-29,2011,4,11,November,29,Tuesday,No
1838,2011-12-02,2011,4,12,December,2,Friday,No
1839,2011-12-08,2011,4,12,December,8,Thursday,No
1840,2011-12-09,2011,4,12,December,9,Friday,No
1841,2011-12-10,2011,4,12,December,10,Saturday,Yes
1842,2011-12-13,2011,4,12,December,13,Tuesday,No
1843,2011-12-18,2011,4,12,December,18,Sunday,Yes
1844,2011-12-20,2011,4,12,December,20,Tuesday,No
1845,2011-12-23,2011,4,12,December,23,Friday,No
1846,2011-12-24,2011,4,12,December,24,Saturday,Yes
1847,2011-12-25,2011,4,12,December,25,Sunday,Yes
1848,2011-12-26,2011,4,12,December,26,Monday,No
1849,2011-12-29,2011,4,12,December,29,Thursday,No
1850,2012-01-01,2012,1,1,January,1,Sunday,Yes
1851,2012-01-02,2012,1,1,January,2,Monday,No
1852,2012-01-06,2012,1,1,January,6,Friday,No
1853,2012-01-07,2012,1,1,January,7,Saturday,Yes
1854,2012-01-11,2012,1,1,January,11,Wednesday,No
1855,2012-01-12,2012,1,1,January,12,Thursday,No
1856,2012-01-14,2012,1,1,January,14,Saturday,Yes
1857,2012-01-15,2012,1,1,January,15,Sunday,Yes
1858,2012-01-17,2012,1,1,January,17,Tuesday,No
1859,2012-01-18,2012,1,1,January,18,Wednesday,No
1860,2012-01-22,2012,1,1,January,22,Sunday,Yes
1861,2012-01-24,2012,1,1,January,24,Tuesday,No
1862,2012-01-25,2012,1,1,January,25,Wednesday,No
1863,2012-01-26,2012,1,1,January,26,Thursday,No
1864,2012-01-29,2012,1,1,January,29,Sunday,Yes
1865,2012-02-01,2012,1,2,February,1,Wednesday,No
1866,2012-02-03,2012,1,2,February,3,Friday,No
1867,2012-02-04,2012,1,2,February,4,Saturday,Yes
1868,2012-02-10,2012,1,2,February,10,Friday,No
1869,2012-02-13,2012,1,2,February,13,Monday,No
1870,2012-02-14,2012,1,2,February,14,Tuesday,No
1871,2012-02-16,2012,1,2,February,16,Thursday,No
1872,2012-02-18,2012,1,2,February,18,Saturday,Yes
1873,2012-02-19,2012,1,2,February,19,Sunday,Yes
1874,2012-02-23,2012,1,2,February,23,Thursday,No
1875,2012-02-25,2012,1,2,February,25,Saturday,Yes
1876,2012-02-26,2012,1,2,February,26,Sunday,Yes
1877,2012-02-27,2012,1,2,February,27,Monday,No
1878,2012-02-29,2012,1,2,February,29,Wednesday,No
1879,2012-03-01,2012,1,3,March,1,Thursday,No
1880,2012-03-03,2012,1,3,March,3,Saturday,Yes
1881,2012-03-06,2012,1,3,March,6,Tuesday,No
1882,2012-03-07,2012,1,3,March,7,Wednesday,No
1883,2012-03-08,2012,1,3,March,8,Thursday,No
1884,2012-03-09,2012,1,3,March,9,Friday,No
1885,2012-03-10,2012,1,3,March,10,Saturday,Yes
1886,2012-03-13,2012,1,3,March,13,Tuesday,No
1887,2012-03-14,2012,1,3,March,14,Wednesday,No
1888,2012-03-19,2012,1,3,March,19,Monday,No
1889,2012-03-25,2012,1,3,March,25,Sunday,Yes
1890,2012-03-27,2012,1,3,March,27,Tuesday,No
1891,2012-03-29,2012,1,3,March,29,Thursday,No
1892,2012-04-02,2012,2,4,April,2,Monday,No
1893,2012-04-03,2012,2,4,April,3,Tuesday,No
1894,2012-04-06,2012,2,4,April,6,Friday,No
1895,2012-04-09,2012,2,4,April,9,Monday,No
1896,2012-04-10,2012,2,4,April,10,Tuesday,No
1897,2012-04-11,2012,2,4,April,11,Wednesday,No
1898,2012-04-12,2012,2,4,April,12,Thursday,No
1899,2012-04-14,2012,2,4,April,14,Saturday,Yes
1900,2012-04-15,2012,2,4,April,15,Sunday,Yes
1901,2012-04-20,2012,2,4,April,20,Friday,No
1902,2012-04-23,2012,2,4,April,23,Monday,No
1903,2012-04-24,2012,2,4,April,24,Tuesday,No
1904,2012-04-27,2012,2,4,April,27,Friday,No
1905,2012-04-29,2012,2,4,April,29,Sunday,Yes
1906,2012-04-30,2012,2,4,April,30,Monday,No
1907,2012-05-03,2012,2,5,May,3,Thursday,No
1908,2012-05-04,2012,2,5,May,4,Friday,No
1909,2012-05-05,2012,2,5,May,5,Saturday,Yes
1910,2012-05-08,2012,2,5,May,8,Tuesday,No
1911,2012-05-11,2012,2,5,May,11,Friday,No
1912,2012-05-14,2012,2,5,May,14,Monday,No
1913,2012-05-16,2012,2,5,May,16,Wednesday,No
1914,2012-05-18,2012,2,5,May,18,Friday,No
1915,2012-05-21,2012,2,5,May,21,Monday,No
1916,2012-05-22,2012,2,5,May,22,Tuesday,No
1917,2012-05-23,2012,2,5,May,23,Wednesday,No
1918,2012-05-24,2012,2,5,May,24,Thursday,No
1919,2012-05-25,2012,2,5,May,25,Friday,No
1920,2012-05-27,2012,2,5,May,27,Sunday,Yes
1921,2012-05-29,2012,2,5,May,29,Tuesday,No
1922,2012-05-30,2012,2,5,May,30,Wednesday,No
1923,2012-05-31,2012,2,5,May,31,Thursday,No
1924,2012-06-02,2012,2,6,June,2,Saturday,Yes
1925,2012-06-03,2012,2,6,June,3,Sunday,Yes
1926,2012-06-04,2012,2,6,June,4,Monday,No
1927,2012-06-10,2012,2,6,June,10,Sunday,Yes
1928,2012-06-12,2012,2,6,June,12,Tuesday,No
1929,2012-06-17,2012,2,6,June,17,Sunday,Yes
1930,2012-06-18,2012,2,6,June,18,Monday,No
1931,2012-06-19,2012,2,6,June,19,Tuesday,No
1932,2012-06-20,2012,2,6,June,20,Wednesday,No
1933,2012-06-21,2012,2,6,June,21,Thursday,No
1934,2012-06-23,2012,2,6,June,23,Saturday,Yes
1935,2012-06-24,2012,2,6,June,24,Sunday,Yes
1936,2012-06-27,2012,2,6,June,27,Wednesday,No
1937,2012-07-03,2012,3,7,July,3,Tuesday,No
1938,2012-07-06,2012,3,7,July,6,Friday,No
1939,2012-07-08,2012,3,7,July,8,Sunday,Yes
1940,2012-07-10,2012,3,7,July,10,Tuesday,No
1941,2012-07-12,2012,3,7,July,12,Thursday,No
1942,2012-07-13,2012,3,7,July,13,Friday,No
1943,2012-07-18,2012,3,7,July,18,Wednesday,No
1944,2012-07-23,2012,3,7,July,23,Monday,No
1945,2012-07-27,2012,3,7,July,27,Friday,No
1946,2012-07-29,2012,3,7,July,29,Sunday,Yes
1947,2012-07-30,2012,3,7,July,30,Monday,No
1948,2012-07-31,2012,3,7,July,31,Tuesday,No
1949,2012-08-02,2012,3,8,August,2,Thursday,No
1950,2012-08-03,2012,3,8,August,3,Friday,No
1951,2012-08-04,2012,3,8,August,4,Saturday,Yes
1952,2012-08-05,2012,3,8,August,5,Sunday,Yes
1953,2012-08-08,2012,3,8,August,8,Wednesday,No
1954,2012-08-09,2012,3,8,August,9,Thursday,No
1955,2012-08-10,2012,3,8,August,10,Friday,No
1956,2012-08-12,2012,3,8,August,12,Sunday,Yes
1957,2012-08-16,2012,3,8,August,16,Thursday,No
1958,2012-08-17,2012,3,8,August,17,Friday,No
1959,2012-08-19,2012,3,8,August,19,Sunday,Yes
1960,2012-08-22,2012,3,8,August,22,Wednesday,No
1961,2012-08-23,2012,3,8,August,23,Thursday,No
1962,2012-08-24,2012,3,8,August,24,Friday,No
1963,2012-08-26,2012,3,8,August,26,Sunday,Yes
1964,2012-09-01,2012,3,9,September,1,Saturday,Yes
1965,2012-09-02,2012,3,9,September,2,Sunday,Yes
1966,2012-09-03,2012,3,9,September,3,Monday,No
1967,2012-09-04,2012,3,9,September,4,Tuesday,No
1968,2012-09-05,2012,3,9,September,5,Wednesday,No
1969,2012-09-08,2012,3,9,September,8,Saturday,Yes
1970,2012-09-10,2012,3,9,September,10,Monday,No
1971,2012-09-11,2012,3,9,September,11,Tuesday,No
1972,2012-09-12,2012,3,9,September,12,Wednesday,No
1973,2012-09-13,2012,3,9,September,13,Thursday,No
1974,2012-09-15,2012,3,9,September,15,Saturday,Yes
1975,2012-09-21,2012,3,9,September,21,Friday,No
1976,2012-09-22,2012,3,9,September,22,Saturday,Yes
1977,2012-09-23,2012,3,9,September,23,Sunday,Yes
1978,2012-09-24,2012,3,9,September,24,Monday,No
1979,2012-09-25,2012,3,9,September,25,Tuesday,No
1980,2012-09-26,2012,3,9,September,26,Wednesday,No
