CardSK,CardID,Card Type,Credit Limit,Credit Card Balance,Rewards Points
3028,3221,AMEX,6111.5,2168.09,7853
3029,3222,AMEX,5253.21,3924.11,5063
3030,3223,Visa,3515.71,3824.52,7721
3031,3224,Visa,9559.66,4734.91,1375
3032,3225,Visa,7397.22,3071.13,9646
3033,3226,AMEX,5263.14,74.06,6959
3034,3227,AMEX,5789.51,1669.04,8991
3035,3228,MasterCard,9622.64,2107.3,4021
3036,3229,AMEX,5369.07,3628.83,5572
3037,3230,Visa,9940.47,2973.68,165
3038,3231,AMEX,6141.47,3176.99,4442
3039,3232,MasterCard,9253.47,1324.85,3973
3040,3233,MasterCard,7514.63,4146.43,7156
3041,3234,Visa,1979.22,1600.16,8328
3042,3235,Visa,6537.98,3579.1,6209
3043,3236,AMEX,9576.65,1311.19,2023
3044,3237,Visa,4002.48,3163.21,3987
3045,3238,AMEX,4214.38,2541.58,7298
3046,3239,Visa,2041.22,644.88,2017
3047,3241,Visa,3687.53,2706.71,1629
3048,3242,MasterCard,7943.67,2195.34,3179
3049,3243,Visa,2853.98,2019.1,5564
3050,3244,Visa,7641.28,3618.51,8704
3051,3245,Visa,4685.72,3582.81,1500
3052,3246,Visa,9448.9,4965.22,8505
3053,3247,Visa,6162,612.07,2747
3054,3248,AMEX,8977.08,1241.52,2905
3055,3249,MasterCard,3314.84,1442.12,4148
3056,3250,AMEX,9522.55,1545.59,4836
3057,3251,AMEX,2951.66,1656.14,6054
3058,3252,Visa,9511.16,2832.37,9695
3059,3253,AMEX,8881.01,237.53,8603
3060,3254,Visa,2818.96,2328.43,386
3061,3255,AMEX,6910.69,3541.93,8887
3062,3256,AMEX,4322.73,3625.7,8538
3063,3257,AMEX,4614,2763.92,5511
3064,3258,Visa,1355.56,4605.07,8656
3065,3259,MasterCard,8455.65,956.62,9425
3066,3260,MasterCard,3336.12,4929.69,2758
3067,3261,MasterCard,7918.96,840.46,3738
3068,3262,MasterCard,6302.54,1718.09,548
3069,3263,Visa,9736.99,258.21,6352
3070,3264,AMEX,2807.11,4810.45,3568
3071,3265,Visa,3884.51,2904.91,3362
3072,3266,MasterCard,2498.19,3375.98,9516
3073,3267,Visa,8490.55,4801.4,7426
3074,3268,Visa,3973,3781.47,8385
3075,3269,Visa,2756.17,4896.23,3074
3076,3270,MasterCard,6327.99,2668.8,6356
3077,3273,AMEX,7873.59,211.08,266
3078,3275,AMEX,8702.92,449.7,9856
3079,3276,AMEX,9843.12,2508.31,5266
3080,3277,MasterCard,7758.35,1766.2,5171
3081,3278,Visa,8415.59,928.52,8475
3082,3279,Visa,9256.97,4924.46,593
3083,3280,MasterCard,8072.66,4700.53,8137
3084,3281,AMEX,6262.62,1393.78,8298
3085,3283,MasterCard,5359.98,3342.53,2194
3086,3284,Visa,8046.45,2636.35,1339
3087,3286,AMEX,6881.72,4938.08,9983
3088,3287,MasterCard,3836.47,311.33,1931
3089,3288,AMEX,8759.53,2247.36,1834
3090,3289,AMEX,4269.3,1887.17,4278
3091,3290,MasterCard,1409.22,262.11,8676
3092,3292,MasterCard,1411.81,780.17,3311
3093,3293,MasterCard,2941.11,185.9,5661
3094,3294,MasterCard,5513,479.83,347
3095,3295,AMEX,8139.49,2188.84,519
3096,3296,Visa,3880.55,2053.59,3160
3097,3297,AMEX,3604.08,4524.79,6815
3098,3298,MasterCard,2016.99,96.7,7537
3099,3299,Visa,6270.97,4623.23,6245
3100,3300,Visa,5792.88,2022.11,9131
3101,3301,Visa,1079.84,1098.84,8451
3102,3302,AMEX,7326.25,4886.86,5981
3103,3303,Visa,5143.44,4570.96,7233
3104,3304,Visa,3602.32,3145.78,1840
3105,3305,MasterCard,7397.12,448.97,9190
3106,3306,AMEX,8306.17,3859.78,6408
3107,3307,AMEX,6374.28,386.38,2775
3108,3308,Visa,1849.94,1300.87,8654
3109,3309,Visa,9152.2,3022.27,9015
3110,3310,AMEX,1160.46,174.89,5651
3111,3311,Visa,2884.03,1487.65,9714
3112,3312,AMEX,3379.58,1790.92,7675
3113,3313,AMEX,4329.88,257.14,8611
3114,3314,Visa,4199.38,2828.59,2510
3115,3315,MasterCard,9090.57,3376.6,4903
3116,3316,MasterCard,8165.35,472.05,2731
3117,3317,MasterCard,2812.84,1876.96,3734
3118,3318,MasterCard,9587.11,1594.76,9681
3119,3319,AMEX,4260.5,2456.3,5384
3120,3320,MasterCard,2966.94,4663.8,3285
3121,3321,MasterCard,9511.52,2445.19,9249
3122,3322,AMEX,6146.9,13.66,2874
3123,3323,MasterCard,6307.24,180.91,2421
3124,3324,Visa,6903.91,1706.07,7914
3125,3325,MasterCard,6627.05,523.14,8285
3126,3326,MasterCard,6668.98,1489.58,5970
3127,3327,MasterCard,1017.61,3201.16,1353
3128,3328,Visa,7171.14,1292.59,9736
3129,3329,Visa,7679.24,573.86,2203
3130,3330,Visa,1242.4,3506.43,3594
3131,3331,Visa,6620.28,4586.11,6678
3132,3332,AMEX,3381.85,4552.76,6306
3133,3333,MasterCard,6654.44,3263.94,5834
3134,3334,MasterCard,3384.26,925.31,9239
3135,3335,Visa,1863.24,4366.01,9890
3136,3336,Visa,2604.33,3808.81,7156
3137,3337,MasterCard,9259.97,4194.49,7757
3138,3338,MasterCard,4952.18,743.11,3226
3139,3339,MasterCard,9246.97,2420.6,3610
3140,3340,Visa,5355.73,2665.11,6188
3141,3341,Visa,9085.17,3875.43,9080
3142,3342,AMEX,6108.18,1628.16,4517
3143,3343,AMEX,4159.25,1732.92,4474
3144,3344,AMEX,2999.2,4429.37,9226
3145,3345,AMEX,4340.92,3701.78,4938
3146,3346,MasterCard,2592.32,3195.65,9551
3147,3347,AMEX,9833.03,604.55,4365
3148,3348,AMEX,4137.77,344.54,6903
3149,3349,AMEX,6012.4,3228.1,3891
3150,3350,AMEX,9970.28,2564.29,7575
3151,3351,Visa,5670.23,4922.74,3625
3152,3352,Visa,3796,4260.74,3998
3153,3353,MasterCard,6526.13,2850.43,5938
3154,3354,Visa,8354.5,596.42,9872
3155,3355,MasterCard,6548,491.25,60
3156,3356,AMEX,2983.21,2308.54,2635
3157,3357,AMEX,2732.19,746.71,4006
3158,3358,AMEX,7454.62,3425.94,9542
3159,3359,AMEX,8639.78,235.76,5175
3160,3361,Visa,1839.24,4729.23,1950
3161,3362,Visa,3900.26,3020.38,1774
3162,3363,MasterCard,7169.58,990.16,2284
3163,3364,MasterCard,7399.43,1411.4,8682
3164,3365,MasterCard,5177.48,1472.15,2005
3165,3366,MasterCard,3682.62,931.59,5098
3166,3367,AMEX,1829.87,549.82,4377
3167,3368,AMEX,1476.85,3315.34,7156
3168,3369,Visa,2027.28,3739.23,890
3169,3370,AMEX,4036.55,1221.87,715
3170,3371,Visa,6489.84,3792.37,356
3171,3372,MasterCard,8633.46,824.84,9997
3172,3373,AMEX,3256.92,1164.85,6999
3173,3374,AMEX,1680.25,3921.74,9607
3174,3375,AMEX,9692.74,4888.52,3316
3175,3376,AMEX,6551.67,3889.33,5598
3176,3377,Visa,2279.3,987.01,8794
3177,3378,MasterCard,3255.92,1489.76,2846
3178,3379,MasterCard,4768.22,3198.4,631
3179,3380,Visa,9706.38,4773.64,8703
3180,3381,Visa,2055.57,4973.31,5291
3181,3382,AMEX,4845.32,2938.02,7224
3182,3383,MasterCard,4934.78,2182.15,853
3183,3384,AMEX,9929.54,1209.02,5488
3184,3385,AMEX,2734.64,380.97,6044
3185,3386,AMEX,5215.4,1535.88,5946
3186,3387,MasterCard,9881.73,2799.32,267
3187,3388,AMEX,6912.29,3194.24,4740
3188,3389,AMEX,2485.61,1654.21,2769
3189,3390,AMEX,9424.38,4797.72,761
3190,3391,AMEX,5885.03,471.73,7823
3191,3392,Visa,8326.22,3547.45,454
3192,3393,Visa,8254.12,1884.91,8466
3193,3394,AMEX,5972.86,3897.66,3844
3194,3395,AMEX,8345.74,4173.69,968
3195,3396,AMEX,8963.86,3625.69,8916
3196,3397,AMEX,8313.74,2854.51,8168
3197,3398,AMEX,6679.71,387.11,3822
3198,3399,AMEX,6288.51,703.73,4193
3199,3400,AMEX,5170.86,2984.66,2709
3200,3401,MasterCard,1729.84,4822.08,1688
3201,3402,MasterCard,5297.56,2647.86,1
3202,3403,Visa,6664.88,4501.49,5935
3203,3404,Visa,5072.26,4628.49,76
3204,3405,AMEX,4766.99,600.65,5773
3205,3406,MasterCard,3125.43,2281.06,8032
3206,3407,AMEX,4294.26,3764.07,2814
3207,3408,MasterCard,2836.22,2042.87,3763
3208,3409,MasterCard,1701.18,1467.51,2833
3209,3410,AMEX,7518.08,4570.38,10
3210,3411,MasterCard,7297.65,2986.05,1575
3211,3413,AMEX,1711.87,3494.11,7588
3212,3414,MasterCard,6548.31,4864.26,6384
3213,3415,AMEX,3511.53,3076.9,8248
3214,3416,MasterCard,9542.94,81.05,2403
3215,3417,AMEX,1434.82,4831.69,7825
3216,3418,Visa,1026.13,1136.18,3788
3217,3419,MasterCard,8492.68,4806.97,5660
3218,3420,Visa,3088.09,1984.28,6230
3219,3421,MasterCard,7030.16,4296.01,6122
3220,3422,AMEX,4140.9,2005.19,2601
3221,3423,MasterCard,8411.36,3150.32,3656
3222,3424,MasterCard,8682.42,2008.79,8751
3223,3425,MasterCard,9476.8,3694.39,4828
3224,3426,AMEX,4467.35,4027.49,3797
3225,3427,MasterCard,1053.69,4243.44,835
3226,3428,Visa,2296.95,1114.47,5340
3227,3429,Visa,3771.95,4152.86,4574
3228,3430,MasterCard,8273.01,2019.87,2154
3229,3431,AMEX,9193.85,3034.51,3084
3230,3432,MasterCard,2891.23,311.91,5566
3231,3433,AMEX,4513.54,2998.26,7124
3232,3434,Visa,6095.65,4123.03,9453
3233,3435,MasterCard,3493.44,1414.7,4547
3234,3436,MasterCard,4086.23,2307.85,4757
3235,3437,MasterCard,8081.24,4107.49,1709
3236,3438,Visa,2519.85,1501.44,3524
3237,3439,Visa,5851.29,4596.26,6097
3238,3440,Visa,6230.23,772.36,2484
3239,3441,AMEX,2276.31,2377.92,4405
3240,3442,MasterCard,7320.57,3169.55,1390
3241,3443,AMEX,2797.92,2356.91,3096
3242,3444,MasterCard,7277.5,2063.25,7674
3243,3445,AMEX,4593.48,3183.69,6995
3244,3446,AMEX,6508.24,4440.68,5884
3245,3447,Visa,6244.59,3313.36,7688
3246,3448,AMEX,9858.91,3120.54,5899
3247,3449,AMEX,1572.41,3725.58,4149
3248,3450,AMEX,3502.32,2019.96,2875
3249,3451,AMEX,6308.38,86.8,8771
3250,3452,AMEX,7811.07,4694.62,1139
3251,3453,MasterCard,9044.47,1531.37,4785
3252,3454,AMEX,1886.31,3840.87,2361
3253,3456,MasterCard,2021.45,3471.05,2513
3254,3457,Visa,1658.6,4088.99,7156
3255,3458,Visa,1170.81,2462.87,8906
3256,3459,Visa,8236.79,170.33,9193
3257,3460,MasterCard,2407.1,4816.35,9969
3258,3461,AMEX,4490.1,4014.47,2560
3259,3463,MasterCard,8467.9,4443.51,7275
3260,3464,MasterCard,1971.48,4619.17,1208
3261,3465,MasterCard,4999.54,4386.44,4453
3262,3466,Visa,4242.23,712.09,1757
3263,3468,Visa,5153.3,1594.8,5604
3264,3469,MasterCard,1353.96,211.79,5086
3265,3470,Visa,4279.56,1394.37,5718
3266,3471,MasterCard,5844.41,3273.16,2361
3267,3472,Visa,6468.99,4564,5549
3268,3473,AMEX,5932.31,3453.85,3344
3269,3474,MasterCard,5088.39,2908.45,4359
3270,3475,AMEX,6260.24,1668.53,1138
3271,3477,Visa,3786.63,2757.82,9663
3272,3478,AMEX,9700.41,2419.04,267
3273,3479,Visa,9611.78,3425.85,1233
3274,3480,MasterCard,6669.05,2688.33,9379
3275,3481,AMEX,5493.85,2079.35,4665
3276,3483,Visa,4241.61,3975.56,1684
3277,3484,MasterCard,6822.09,4067.38,4873
3278,3485,Visa,8310.77,455.5,1105
3279,3486,MasterCard,8445.46,745.96,866
3280,3487,MasterCard,2246.42,1002.09,3138
3281,3488,MasterCard,5547.24,4549.55,1491
3282,3489,Visa,7427.87,1808.79,5692
3283,3490,MasterCard,7266.5,3275.31,8578
3284,3491,MasterCard,9761.83,211.81,8926
3285,3492,AMEX,2144.99,3665.95,5822
3286,3493,MasterCard,5155.21,3815.36,1794
3287,3494,AMEX,1702.39,3727.95,5636
3288,3495,MasterCard,6135.91,217.31,7085
3289,3496,AMEX,7153.85,491.4,1794
3290,3497,MasterCard,1673.92,3712.99,5551
3291,3498,Visa,5799.41,3134.25,1002
3292,3499,MasterCard,9751.43,1820.23,8855
3293,3500,Visa,1317.34,2771.72,2608
3294,3501,AMEX,2602.98,18.14,6998
3295,3502,AMEX,5915.97,2155.9,7255
3296,3503,MasterCard,7413.8,835.18,474
3297,3504,AMEX,8418.41,4829.91,1022
3298,3505,MasterCard,3680.96,1584.65,8752
3299,3506,AMEX,4017.12,3985.23,3200
3300,3507,AMEX,8100.16,635.91,6508
3301,3508,Visa,4787.09,900.48,4998
3302,3509,MasterCard,8882.45,3490.29,5929
3303,3511,MasterCard,8660.17,4493.73,996
3304,3512,MasterCard,1755.57,3472.03,2700
3305,3513,MasterCard,5858.05,3537.92,9866
3306,3514,MasterCard,9515.99,1162.97,5895
3307,3515,MasterCard,9673.49,4729.59,5006
3308,3516,Visa,5734.74,3563.8,4419
3309,3517,Visa,4894.3,887.2,2566
3310,3518,AMEX,2696.65,3244.81,8127
3311,3519,MasterCard,9974.58,4048.04,2292
3312,3520,Visa,6578.78,2316.49,8809
3313,3521,MasterCard,1718.83,1687.97,2382
3314,3522,AMEX,8893.63,4298.48,3073
3315,3523,MasterCard,6910.07,4273.92,1023
3316,3524,MasterCard,3985.29,3926.34,9937
3317,3525,MasterCard,2666.96,1024.52,6842
3318,3526,MasterCard,6985.87,2799.87,9442
3319,3527,Visa,1085.38,2200.44,7099
3320,3528,Visa,8776.3,3487.93,5326
3321,3529,MasterCard,6667.35,4475.74,4480
3322,3530,MasterCard,2911.54,1234.36,8736
3323,3531,MasterCard,7256.36,1550.19,9000
3324,3532,MasterCard,3367.87,1182.5,6532
3325,3533,AMEX,8961.7,3783.58,2135
3326,3534,MasterCard,6956.35,2484.86,7240
3327,3535,Visa,8976.78,2381.6,3898
3328,3537,MasterCard,4548.22,1540.23,9643
3329,3538,AMEX,8339.82,1144.18,6464
3330,3539,MasterCard,8346.36,4017.54,4209
3331,3540,AMEX,9737.13,3148.32,6093
3332,3541,MasterCard,6570.37,3603.32,8051
3333,3542,Visa,7182.28,1495.68,6941
3334,3543,AMEX,5336.85,862.37,5978
3335,3544,MasterCard,3430.8,1354.44,1915
3336,3545,MasterCard,1740.74,4463.97,7272
3337,3546,Visa,7788.58,1684.15,9608
3338,3547,Visa,5226.18,319.86,161
3339,3548,Visa,8603.26,2449.34,3011
3340,3549,MasterCard,4889.7,1645.42,4369
3341,3550,Visa,9481.05,2396.89,8231
3342,3551,Visa,4344.71,3446.72,655
3343,3552,AMEX,4922.64,4775.15,5300
3344,3553,AMEX,6916.27,3895,4061
3345,3554,MasterCard,3859.33,2473.34,6218
3346,3555,Visa,6648.93,3866.63,5222
3347,3556,Visa,1117.95,1197.34,5506
3348,3557,MasterCard,3201.86,4135.98,8574
3349,3558,Visa,3101,2758.4,6518
3350,3559,Visa,1998.8,4061.45,567
3351,3560,AMEX,9329.62,2865.64,577
3352,3561,Visa,9855.72,1657.94,2566
3353,3562,Visa,1362.43,545.19,7725
3354,3563,MasterCard,4999.43,2326.49,4668
3355,3564,Visa,2494.3,3685.52,7134
3356,3566,MasterCard,2326.41,1480.89,6976
3357,3567,MasterCard,2654.91,3843.4,2762
3358,3568,Visa,7614.24,933.57,895
3359,3569,Visa,1802.6,2034.51,4734
3360,3570,MasterCard,9543.65,3091.68,3132
3361,3571,AMEX,7598.43,1848.76,8708
3362,3572,Visa,9794.7,4821.82,2287
3363,3573,AMEX,5023.86,4597.56,6319
3364,3574,MasterCard,3082.37,4744.88,778
3365,3576,MasterCard,5567.29,4867.27,7780
3366,3577,Visa,9550.06,1580.68,3847
3367,3578,MasterCard,9580.96,2637.91,2521
3368,3579,AMEX,8193.45,3918.84,8965
3369,3581,Visa,3106.66,1311.49,3508
3370,3582,MasterCard,6820.16,1816.6,8732
3371,3583,MasterCard,5294.3,4689.75,7631
3372,3584,Visa,4748.91,4667.36,4971
3373,3585,MasterCard,2835.64,3629.69,4823
3374,3587,Visa,4284.1,2580.99,7527
3375,3588,AMEX,6682.01,1048.67,3178
3376,3589,MasterCard,1378.41,3873.99,1987
3377,3590,MasterCard,4520.1,406.03,4318
3378,3591,Visa,7728.24,4039,1600
3379,3592,MasterCard,4789.31,1529.85,4914
3380,3594,AMEX,1904.71,3470.41,7745
3381,3595,Visa,9449.72,1146.35,7647
3382,3596,Visa,2250.95,4211.12,4198
3383,3597,MasterCard,6841.87,4650.41,7367
3384,3598,MasterCard,2498.53,4940.87,3320
3385,3599,Visa,9858.09,3463.96,4529
3386,3600,MasterCard,6695.28,2804.53,431
3387,3601,Visa,5684.35,4456.08,3945
3388,3602,AMEX,8609.18,1417.46,9554
3389,3603,AMEX,2537.5,2664.07,5230
3390,3604,AMEX,4820.72,1085.76,8121
3391,3605,MasterCard,9795.8,1629.3,1704
3392,3606,Visa,5561.23,3511.67,8846
3393,3607,AMEX,6661.07,486.97,5096
3394,3608,MasterCard,1613.09,2429.49,5756
3395,3610,MasterCard,1554.72,2479.45,6165
3396,3611,AMEX,5414.05,1204.71,1868
3397,3612,Visa,7469.1,1777.31,1685
3398,3613,Visa,3922.3,2895.08,9863
3399,3614,MasterCard,6177.04,3112.88,6234
3400,3615,Visa,6193.43,40.66,5412
3401,3616,Visa,2425.46,895.27,7697
3402,3617,MasterCard,7758.08,3458.71,9247
3403,3618,Visa,5916.67,415.78,4075
3404,3619,AMEX,2080.41,4254.93,8100
3405,3620,AMEX,9528.88,1527.16,9106
3406,3621,MasterCard,3218.77,3938.65,3225
3407,3622,AMEX,4717.3,4208.29,2555
3408,3623,AMEX,9500.46,4691.86,5638
3409,3624,AMEX,3992.32,3543.96,3077
3410,3625,Visa,2665.69,4308.9,6008
3411,3626,AMEX,9842.43,1363.8,4206
3412,3627,AMEX,9961.06,78.19,6133
3413,3628,Visa,7190.38,3397.41,6205
3414,3629,AMEX,9047.21,1280.33,9440
3415,3630,Visa,9989.15,3748.73,3992
3416,3631,Visa,2317.13,1876.17,1372
3417,3633,AMEX,1416.96,3809,20
3418,3634,Visa,6797.73,2208.02,14
3419,3635,AMEX,6617.04,4297.48,8841
3420,3636,Visa,5383.43,2346.17,6893
3421,3637,Visa,6180.28,4794.73,4624
3422,3638,MasterCard,3499.98,199.45,3416
3423,3639,AMEX,1065.94,2710.17,6685
3424,3641,MasterCard,9406.5,1576.64,1280
3425,3642,Visa,3443.82,2309.72,496
3426,3643,Visa,7415.48,853.92,5815
3427,3644,MasterCard,5095.97,4070.52,1066
3428,3645,AMEX,9830.64,2096.43,7870
3429,3646,MasterCard,9807.41,722.15,3894
3430,3647,MasterCard,5762.71,1458.79,3039
3431,3649,Visa,4632.75,2716.54,2147
3432,3650,MasterCard,4216.22,2337.69,3361
3433,3651,AMEX,1527.09,1055.63,9348
3434,3653,AMEX,6051.39,3298,6143
3435,3654,Visa,6177.48,1599.08,7373
3436,3655,AMEX,1654.67,1841.03,8159
3437,3656,MasterCard,4482.8,4712.2,1242
3438,3657,AMEX,9280.49,2889.29,5323
3439,3658,AMEX,4930.4,559.68,9707
3440,3659,MasterCard,4205.91,4032.45,1111
3441,3660,AMEX,1653.96,4392.72,4998
3442,3661,MasterCard,8443.23,3251.33,7623
3443,3662,Visa,6316.36,236.65,6750
3444,3663,Visa,2515.8,1476.49,2586
3445,3664,AMEX,4739.34,3661.27,1057
3446,3665,Visa,7563.39,1264.76,5695
3447,3666,Visa,3385.09,2194.79,6532
3448,3668,MasterCard,5888.27,508.86,2089
3449,3669,MasterCard,7427.11,2268.74,6036
3450,3670,MasterCard,6153.97,3137.21,2980
3451,3671,MasterCard,5107.39,1446.6,2791
3452,3672,MasterCard,2556.19,1132.99,4972
3453,3673,AMEX,3790.59,623.38,2140
3454,3674,Visa,4477.55,3408.31,9299
3455,3676,Visa,6920.69,2155.32,2297
3456,3677,MasterCard,5870.04,841.78,9926
3457,3678,AMEX,5590.57,3079.59,2274
3458,3680,Visa,3065.16,4282.35,7361
3459,3681,Visa,4853.48,4926.64,1506
3460,3682,Visa,6079.69,4506.93,7708
3461,3683,Visa,4309.46,4114.1,5340
3462,3684,AMEX,1469.03,4416.76,365
3463,3685,Visa,4857.12,268.98,6972
3464,3686,MasterCard,2251.26,3807.89,3873
3465,3687,AMEX,8055.99,1848.01,7579
3466,3688,MasterCard,5549.35,941.82,285
3467,3689,AMEX,9697.88,2161.87,382
3468,3690,AMEX,4297.3,576.49,5250
3469,3691,MasterCard,3388.36,1340.73,3904
3470,3692,AMEX,9978.3,2063.83,1684
3471,3693,Visa,3908.95,2936.91,3549
3472,3694,MasterCard,4595.66,4671.63,3935
3473,3695,AMEX,1087.88,368.88,1966
3474,3696,AMEX,2904.37,3104.62,7895
3475,3697,MasterCard,7980.79,383.28,2212
3476,3698,MasterCard,7350.22,2966.46,5082
3477,3699,Visa,4608.77,3018.34,8293
3478,3700,Visa,9265.39,1948.77,9539
3479,3702,Visa,6660.9,4105.24,8325
3480,3703,Visa,8231.68,1685.27,9000
3481,3704,MasterCard,7330.75,298.89,5518
3482,3705,MasterCard,2343.78,265.03,8038
3483,3706,MasterCard,5303.26,437.69,6436
3484,3707,MasterCard,6431.56,4329.04,6630
3485,3708,Visa,1458.33,2369.19,6720
3486,3709,AMEX,3209.55,4363.96,9369
3487,3710,Visa,8050.3,3744.11,4145
3488,3711,MasterCard,9596.02,70.29,4726
3489,3712,MasterCard,9823.1,1523.95,5661
3490,3713,Visa,7462.78,2611.7,5281
3491,3714,AMEX,7321.16,149.08,5871
3492,3715,AMEX,7356.01,4791.57,6189
3493,3716,Visa,3666.5,4547.03,5698
3494,3717,MasterCard,4699.03,1179.43,5371
3495,3718,AMEX,2613.95,1829.39,6329
3496,3719,AMEX,5231.67,3633.93,5874
3497,3720,MasterCard,1365.57,86,3558
3498,3721,Visa,8460.18,1124.53,9580
3499,3723,Visa,2243.32,1814.89,7196
3500,3724,MasterCard,5363.56,552.09,7092
3501,3725,AMEX,4955.72,2774.48,8649
3502,3726,MasterCard,7711.97,4111.51,9616
3503,3727,AMEX,5629.59,1155.81,542
3504,3728,AMEX,5021.3,1113.01,8071
3505,3729,Visa,2257.47,353.6,2141
3506,3730,MasterCard,3573.01,2771.41,9958
3507,3731,Visa,6289.92,2023.42,9692
3508,3732,AMEX,1366.49,3159.86,4086
3509,3733,AMEX,4002.91,173.58,6965
3510,3734,Visa,2289.25,3200.33,4300
3511,3735,MasterCard,1684.81,4658.97,2842
3512,3736,MasterCard,4836.19,4109.16,566
3513,3737,MasterCard,3749.6,1726.54,9515
3514,3738,Visa,6146.97,552.78,9545
3515,3739,Visa,2844.63,2692.28,6316
3516,3740,AMEX,1499.17,1418.98,3279
3517,3741,MasterCard,1316.04,53.87,4320
3518,3742,Visa,4885.99,2043.3,6681
3519,3743,AMEX,1070.48,2699.8,9465
3520,3744,Visa,1504.01,3877.38,2072
3521,3745,AMEX,4090.71,4898.64,7759
3522,3746,MasterCard,9465.55,4333.08,6822
3523,3747,AMEX,7438.32,2707.63,4033
3524,3748,Visa,7656.08,4033.56,2709
3525,3749,Visa,2535.92,4146.02,219
3526,3750,MasterCard,6133.33,4833.56,4227
3527,3751,MasterCard,3078.89,1234.8,9645
3528,3753,Visa,8320.05,1092.78,5098
3529,3754,MasterCard,4884.83,4505.97,1718
3530,3755,Visa,3058.1,3420.28,9893
3531,3756,MasterCard,3772.36,699.35,388
3532,3758,Visa,8290.18,3027.23,7353
3533,3759,MasterCard,6703.96,10.53,7163
3534,3760,Visa,9599.7,2183.15,6964
3535,3761,Visa,9789.93,3864.04,8498
3536,3762,AMEX,3817.78,1551.45,2990
3537,3763,MasterCard,6941.6,3355.56,4910
3538,3764,AMEX,7375.09,3590.16,5706
3539,3765,AMEX,6039.63,4142.87,3667
3540,3766,AMEX,8232.34,2902.27,3128
3541,3767,AMEX,3484.66,957.71,3184
3542,3769,MasterCard,3260.74,916.48,7031
3543,3770,AMEX,5886.72,2292.62,7345
3544,3771,Visa,2017.77,449.83,4803
3545,3772,MasterCard,7169.41,796.09,4399
3546,3773,MasterCard,8710.28,959.14,2637
3547,3774,Visa,7669.46,3597.49,2565
3548,3775,AMEX,9582.06,1099.09,7901
3549,3776,Visa,9899.1,2560.8,5545
3550,3777,MasterCard,5147.81,3387.31,125
3551,3778,AMEX,2393.27,2749.97,9163
3552,3779,MasterCard,7412.84,3302.64,9624
3553,3780,AMEX,4785.15,4497.37,2394
3554,3781,AMEX,4454.38,4829.55,3571
3555,3782,Visa,2634.89,3420.27,4834
3556,3783,AMEX,1364.82,933.84,8368
3557,3784,AMEX,7875.33,4896.22,9378
3558,3785,Visa,5336.46,351.16,3795
3559,3786,AMEX,4574.56,4638.67,2698
3560,3787,Visa,4301.65,2258.67,9915
3561,3788,MasterCard,5538.71,4212.42,9350
3562,3789,MasterCard,7679.3,1700.87,5839
3563,3790,Visa,4907.93,2807.48,7106
3564,3791,AMEX,1858.13,708.34,5656
3565,3792,MasterCard,3327.23,4525.55,9435
3566,3793,MasterCard,2199.36,1499.05,2675
3567,3794,AMEX,2710.62,1311.55,3668
3568,3795,AMEX,8871.22,2228.37,771
3569,3796,Visa,2548.26,1827.59,7218
3570,3797,Visa,7534.43,689.55,4394
3571,3798,MasterCard,3718.88,123.13,3114
3572,3799,AMEX,9111.98,1605.21,4743
3573,3801,AMEX,7073.02,945.26,1629
3574,3802,Visa,5727.61,862.49,1123
3575,3803,Visa,9343.89,2661.4,5790
3576,3804,Visa,2420.12,3358.35,8228
3577,3805,MasterCard,3577.16,4934.15,1763
3578,3806,AMEX,9140.96,417,8547
3579,3807,Visa,9900.94,2317.52,4474
3580,3808,AMEX,7932.83,4843.79,2213
3581,3809,Visa,2912.68,3216.05,6003
3582,3810,AMEX,9174.85,3252.96,2525
3583,3811,MasterCard,2510.28,4494.94,2970
3584,3812,MasterCard,8874.3,1699.37,6578
3585,3813,MasterCard,4447.56,2740.56,1927
3586,3814,Visa,1431.86,2341.3,2382
3587,3815,AMEX,6506.21,1709.87,6
3588,3816,AMEX,4324.46,4414.76,3779
3589,3817,Visa,1173.12,2093.12,1256
3590,3818,AMEX,2356.72,706.17,5679
3591,3819,Visa,5103.43,776,5127
3592,3820,AMEX,6870.51,573.01,8278
3593,3822,AMEX,5687.01,4805.11,5455
3594,3823,AMEX,1423.64,1208.81,3370
3595,3825,Visa,7363.09,633,7316
3596,3826,AMEX,1755.36,3691.06,1676
3597,3827,Visa,5568.84,3986.35,8501
3598,3828,AMEX,7615.98,1742.26,2098
3599,3829,AMEX,3591.68,42.17,5578
3600,3830,Visa,2690.08,4336.51,1901
3601,3831,MasterCard,7081.31,454.45,7433
3602,3832,MasterCard,8009.99,765.9,4049
3603,3833,MasterCard,4607.23,1233.84,205
3604,3834,Visa,3162.67,3178.16,7529
3605,3835,MasterCard,9477.4,1747.43,197
3606,3836,Visa,5826.37,227.49,9080
3607,3837,Visa,5412.03,3799.47,1686
3608,3838,AMEX,7576.58,2768.49,6209
3609,3839,MasterCard,9064.93,4151.09,2904
3610,3840,MasterCard,3751.59,329.08,3356
3611,3841,AMEX,8316,4757.01,1793
3612,3842,Visa,9400.69,514.4,2890
3613,3843,AMEX,9656.01,2789.82,9587
3614,3844,AMEX,7189.85,2600.54,6083
3615,3845,MasterCard,7937.73,4460.69,776
3616,3846,MasterCard,8582.57,2809.59,5089
