TransactionID,CustomerSK,LoanSK,CardSK,FeedbackSK,TimeSK,Transaction Amount,Account Balance After Transaction,Interest Rate,Credit Card Balance,Rewards Points,Anomaly,Isolation_Forest_Prediction,Model_Anomaly_Flag,Anomaly_Score
1798,1693,1693,1693,1693,4260,2826.97,5059.72,6.14,2515.99,845,1,1,0,0.139217628614849
1799,1694,1694,1694,1694,4475,4603.28,9576.15,2.33,4939.53,8791,1,1,0,0.0574270152226489
1800,1695,1695,1695,1695,4505,4772.13,5198.3,3.96,3189.49,4973,1,1,0,0.115408538584923
1801,1696,1696,1696,1696,4244,1576.67,10534.35,2.98,17.12,8641,1,1,0,0.0311804958038048
1802,1697,1697,1697,1697,4316,1627.75,234.21,8.65,3879.38,2302,1,1,0,0.124991019189213
1803,1698,1698,1698,1698,4228,1056.61,1960.95,8.51,1702.98,7078,1,1,0,0.146696616072923
1804,1699,1699,1699,1699,4328,2592.91,7441.94,3.16,4960.5,8947,1,1,0,0.0835875080268153
1805,1700,1700,1700,1700,4321,1896.16,4681.72,4.91,3031.9,5506,1,1,0,0.179002176501291
1807,1701,1701,1701,1701,4350,1980.83,2368.78,1.43,244.44,9798,1,1,0,0.0734101769393802
1808,1702,1702,1702,1702,4234,317.89,9874.5,8.95,1845.45,8112,1,1,0,0.0764936564952762
1809,1703,1703,1703,1703,4354,3997.23,-674.82,5.6,1437.06,2285,1,1,0,0.117681582080466
1810,1704,1704,1704,1704,4529,4645.18,-1234.7,3.04,1872.92,6064,1,1,0,0.0903638822236927
1811,1705,1705,1705,1705,4415,1486.16,10722.87,4.57,1523.65,3261,1,1,0,0.111039557681232
1812,1706,1706,1706,1706,4338,3257.06,11634.98,9.12,1390.97,2447,1,1,0,0.0988546044607697
1814,1707,1707,1707,1707,4496,1823.98,8443.19,2.29,3902.46,4865,1,1,0,0.140228206303992
1815,1708,1708,1708,1708,4516,2883.81,5146.94,2.73,3233.04,6458,1,1,0,0.175419747244212
1817,1709,1709,1709,1709,4413,1891.93,4784.39,3.03,2947.78,4834,1,1,0,0.178731582820431
1818,1710,1710,1710,1710,4367,4776.65,-3702.5,8.35,4534.79,7327,1,1,0,0.0190748771213769
1819,1711,1711,1711,1711,4520,838.75,513.73,5.74,1343.59,6799,1,1,0,0.116037725547929
1820,1712,1712,1712,1712,4365,3104.95,5608.24,6.45,2502.71,9848,1,1,0,0.118515021396783
1821,1713,1713,1713,1713,4218,4168.41,11295.47,2.4,4558.19,5424,1,1,0,0.0892052894911679
1822,1714,1714,1714,1714,4487,3858.14,5078.06,3.5,3655.29,3764,1,1,0,0.144674247656823
1823,1715,1715,1715,1715,4287,3859.2,3079.58,9.26,873.71,8628,1,1,0,0.11507536063418
1824,1716,1716,1716,1716,4376,305.02,3919.55,2.89,3966.97,9650,1,1,0,0.0769326503911467
1825,1717,1717,1717,1717,4519,4868.27,10053.52,9.16,4011.3,3659,1,1,0,0.0836790323820292
1826,1718,1718,1718,1718,4413,3638.45,3513.58,6.97,3729.5,2881,1,1,0,0.148710166857769
1827,1719,1719,1719,1719,4297,4772.16,1399.33,5.52,2979.02,3799,1,1,0,0.121104095466455
1828,1720,1720,1720,1720,4273,4896.5,10238.23,2.57,590.01,6273,1,1,0,0.0539418155571437
1829,1721,1721,1721,1721,4447,1791.44,652.81,7.06,2346.17,6273,1,1,0,0.146733911623641
1830,1722,1722,1722,1722,4325,2721.48,8929.39,8.98,433.38,4508,1,1,0,0.112739223443752
1831,1723,1723,1723,1723,4303,3650.03,-3365.22,2.44,2594.53,7438,1,1,0,0.0717597910515621
1832,1724,1724,1724,1724,4486,4246.93,9891.46,1.06,2025.72,2533,1,1,0,0.119391064664704
1833,1725,1725,1725,1725,4317,4855.03,3370.35,7.66,29.56,2002,1,1,0,0.0208094769695099
1834,1726,1726,1726,1726,4278,4872.54,6752.07,6.4,3888.55,2383,1,1,0,0.0838529234431904
1835,1727,1727,1727,1727,4328,1645.49,2876.17,5.53,3253.82,5574,1,1,0,0.164108318113521
1836,1728,1728,1728,1728,4213,3405.59,13110.92,5.1,1203.88,9170,1,1,0,0.044080796791911
1837,1729,1729,1729,1729,4224,743.19,9193.48,5.48,3210.2,6743,1,1,0,0.120475922377525
1838,1730,1730,1730,1730,4322,4054.52,-964.71,4.37,2720.64,9979,1,1,0,0.0588951969470964
1839,1731,1731,1731,1731,4295,805.91,2970.78,1.74,2540.59,260,1,1,0,0.104422262548929
1840,1732,1732,1732,1732,4459,4454.49,-1047.5,7.98,1882.08,4234,1,1,0,0.101117176076845
1841,1733,1733,1733,1733,4463,4895.71,9264.84,5.21,217.21,4874,1,1,0,0.0381547506706182
1842,1734,1734,1734,1734,4293,440.88,7787.84,8.42,4930.85,345,1,1,0,0.0461215794075148
1843,1735,1735,1735,1735,4363,2566.67,5034.79,9.84,2548.97,3950,1,1,0,0.176428582211327
1844,1736,1736,1736,1736,4414,1331.01,5905.36,2.55,273.74,3395,1,1,0,0.121536698808945
1845,1737,1737,1737,1737,4257,2355.47,6944.51,8.14,253.4,9490,1,1,0,0.0869499333854232
1847,1738,1738,1738,1738,4229,337.58,20.28,7.52,1723.64,649,1,1,0,0.0626878052213536
1848,1739,1739,1739,1739,4402,1976.7,10270.1,3.21,2144.18,9486,1,1,0,0.0939428605167759
1849,1740,1740,1740,1740,4362,1030.8,6082.5,9.07,3076.36,5310,1,1,0,0.156764161716019
1850,1741,1741,1741,1741,4301,2750.96,4326.75,8.14,10.47,1003,1,1,0,0.0697127873996379
1851,1742,1742,1742,1742,4507,3405.98,2603.39,5.04,2579.61,6988,1,1,0,0.152493829027685
1852,1743,1743,1743,1743,4468,2032.48,10298.16,6.15,3464,7466,1,1,0,0.126115754484753
1853,1744,1744,1744,1744,4405,1026.16,2918.37,7.5,1963.75,4807,1,1,0,0.157018861854271
1855,1745,1745,1745,1745,4272,21.91,2075.73,9.34,4259.92,6996,1,1,0,0.0808266176586823
1856,1746,1746,1746,1746,4408,3514.9,13490.17,9.89,1986.5,8374,1,1,0,0.0651816637502453
1857,1747,1747,1747,1747,4293,1273.1,1099.16,3.97,4982.17,6352,1,1,0,0.0781360174650507
1858,1748,1748,1748,1748,4240,4853.99,7596.48,7.44,2677.71,7882,1,1,0,0.0843804542796449
1859,1749,1749,1749,1749,4446,3737.82,-3163.36,4.79,632.05,9415,1,1,0,0.0349401165632068
1860,1750,1750,1750,1750,4266,1483.94,8350.52,1.25,398.12,8479,1,1,0,0.0893882190482005
1861,1751,1751,1751,1751,4193,803.14,1739.73,9.63,1041.42,777,1,1,0,0.0871349174989565
1862,1752,1752,1752,1752,4500,3125.48,4154.33,2.28,4474.64,9122,1,1,0,0.111807468871375
1863,1753,1753,1753,1753,4278,4324.14,4685.19,1.67,2460.66,6518,1,1,0,0.140652863175798
1864,1754,1754,1754,1754,4327,2925.77,10781.46,8.53,4139.49,991,1,1,0,0.0693749276187633
1865,1755,1755,1755,1755,4439,64.76,7466.28,1.3,3354.14,4605,1,1,0,0.098780684492034
1866,1756,1756,1756,1756,4552,3933.62,-3000.51,7.19,4291.04,5753,1,1,0,0.0764904939887724
1867,1757,1757,1757,1757,4219,4821.47,-3507.71,9.37,2588.86,7642,1,1,0,0.0326840772140814
1868,1758,1758,1758,1758,4413,246.89,2774.69,4.66,4095.26,7667,1,1,0,0.105348601367752
1869,1759,1759,1759,1759,4347,4047.56,-436.35,1.62,4715.21,6950,1,1,0,0.0781627818676373
1870,1760,1760,1760,1760,4194,3597.79,11454.44,2.96,723.05,170,1,1,0,0.0365464358838681
1871,1761,1761,1761,1761,4460,1993.51,2699.28,9.53,4984.98,7185,1,1,0,0.0912204544282962
1872,1762,1762,1762,1762,4237,3174.02,9711.39,5.19,3695.91,7199,1,1,0,0.13313836400896
1873,1763,1763,1763,1763,4542,802.44,3164.93,5.87,2872.36,9205,1,1,0,0.110983473656431
1874,1764,1764,1764,1764,4393,3603.27,7489.72,2.4,4961.09,7462,1,1,0,0.0953933511125292
1875,1765,1765,1765,1765,4470,2910.4,3032.22,9.26,833.35,4940,1,1,0,0.155162516233551
1876,1766,1766,1766,1766,4464,442.05,2540.07,5.65,3238.32,725,1,1,0,0.0973899925487323
1877,1767,1767,1767,1767,4248,4342.51,-2546.26,5.76,941.51,9370,1,1,0,0.0445368600703047
1878,1768,1768,1768,1768,4370,650.53,5739.85,6.18,2542.94,52,1,1,0,0.0889253890108459
1879,1769,1769,1769,1769,4356,2197.14,-531.04,7.91,197.98,9480,1,1,0,0.0504579431730248
1880,1770,1770,1770,1770,4450,664.56,9039.15,2.83,1718.44,4747,1,1,0,0.124697833780067
1881,1771,1771,1771,1771,4402,3234.15,5606.62,9.48,4366.55,3851,1,1,0,0.143899531041414
1882,1772,1772,1772,1772,4289,3691.9,4776.47,2.58,3792.78,3682,1,1,0,0.151313820391668
1883,1773,1773,1773,1773,4208,4736.69,5083.16,2.78,1984.25,631,1,1,0,0.0724242767202862
1884,1774,1774,1774,1774,4513,1270.49,10425.49,1.11,855.66,2523,1,1,0,0.094491320420094
1885,1775,1775,1775,1775,4213,1837.82,1032.08,1.18,309.91,9529,1,1,0,0.0719451816378538
1886,1776,1776,1776,1776,4279,1939.72,1273.44,4.86,4765.11,7399,1,1,0,0.0900233100143041
1887,1777,1777,1777,1777,4336,494.04,5867.37,2.65,2162.05,4613,1,1,0,0.13691145939209
1888,1778,1778,1778,1778,4504,4041.46,-130.38,2.91,3602.02,3828,1,1,0,0.120864475446679
1889,1779,1779,1779,1779,4506,422.72,10124.84,9.89,4541.02,8490,1,1,0,0.0445801028189
1890,1780,1780,1780,1780,4221,1699.34,1762.02,9.36,3682.86,3787,1,1,0,0.149964162996597
1891,1781,1781,1781,1781,4551,960.02,8386.84,3.9,2342.15,4619,1,1,0,0.141533720006598
1892,1782,1782,1782,1782,4234,3325.25,9121.33,4.09,1845.7,6519,1,1,0,0.134140649316095
1893,1783,1783,1783,1783,4421,4528.79,5040.37,3.63,4365.61,178,1,1,0,0.074533943397434
1894,1784,1784,1784,1784,4319,3734.96,11205.68,8.94,1594.46,8651,1,1,0,0.0949015185229324
1895,1785,1785,1785,1785,4414,3874.85,-768.76,1.88,1635.71,9132,1,1,0,0.0886388734010182
1896,1786,1786,1786,1786,4490,401.73,2452.71,6.26,3784.53,9101,1,1,0,0.0961405278068683
1897,1787,1787,1787,1787,4350,3697.42,4863.3,2.68,2929.1,2184,1,1,0,0.16456866168202
1898,1788,1788,1788,1788,4468,322.03,8797.01,7.82,2139.87,2305,1,1,0,0.105633975039669
1899,1789,1789,1789,1789,4415,2426.19,10754.02,6.68,2252.79,4252,1,1,0,0.132146980033176
1900,1790,1790,1790,1790,4295,3462.8,3937.95,4.49,2917.86,4924,1,1,0,0.168351083048362
1901,1791,1791,1791,1791,4258,1281.13,4566.26,1.88,2187.14,4036,1,1,0,0.165789422006164
1902,1792,1792,1792,1792,4397,3416.02,1687.17,7.91,1583.39,9860,1,1,0,0.0932219536494193
1903,1793,1793,1793,1793,4388,4403.85,13569.31,1.69,4530.41,2987,1,1,0,0.0380239745791408
1904,1794,1794,1794,1794,4326,4391.05,5826.53,3.46,2531.95,5681,1,1,0,0.135381195169299
1905,1795,1795,1795,1795,4433,968.6,4031.1,3.28,993.03,9526,1,1,0,0.100406769836762
1906,1796,1796,1796,1796,4550,1379.83,4999.37,6.21,822.82,7635,1,1,0,0.124716287660759
1907,1797,1797,1797,1797,4277,3333.53,10140.68,5.62,1438.15,1912,1,1,0,0.10867557476853
1908,1798,1798,1798,1798,4238,4208.16,2169.13,3.52,4932.62,7648,1,1,0,0.0882188462024411
1909,1799,1799,1799,1799,4215,2281.54,7926.11,4.87,4623.38,1604,1,1,0,0.116568876249453
1911,1800,1800,1800,1800,4472,2877.33,-1197.78,6.16,421.4,2822,1,1,0,0.0908428834797537
1912,1801,1801,1801,1801,4358,1317.12,6547.83,9.08,1909.18,5832,1,1,0,0.163565149911424
1913,1802,1802,1802,1802,4528,109.63,9808.69,2.28,2566.16,8144,1,1,0,0.0772049032803616
1914,1803,1803,1803,1803,4400,4038.72,5812.75,6.02,1517.92,5798,1,1,0,0.14339528900628
1915,1804,1804,1804,1804,4296,473.09,1323.43,1.17,3280.53,4488,1,1,0,0.124318644811841
1916,1805,1805,1805,1805,4532,401.43,7884.17,7.28,2142.85,2355,1,1,0,0.124576377481513
1917,1806,1806,1806,1806,4511,3887.9,7392.07,6.76,2686.54,5970,1,1,0,0.149247046236052
1918,1807,1807,1807,1807,4506,167.93,2376.67,7.25,1402.99,6627,1,1,0,0.11389201016333
1919,1808,1808,1808,1808,4512,4215.37,1083.37,5.27,347.29,7321,1,1,0,0.0896957160961218
1920,1809,1809,1809,1809,4511,2997.64,9782.26,2.68,3460.63,1134,1,1,0,0.103017621256794
1921,1810,1810,1810,1810,4394,3186.36,-959.35,5.03,3630.8,4874,1,1,0,0.107531356048546
1923,1811,1811,1811,1811,4232,4334.79,7684.21,4.43,4311.73,1770,1,1,0,0.0931641747909067
1924,1812,1812,1812,1812,4296,389.22,2828.81,8.55,1531.23,1034,1,1,0,0.09345809893627
1925,1813,1813,1813,1813,4251,4266.4,8554.11,4.05,3620.7,5545,1,1,0,0.127812102820123
1926,1814,1814,1814,1814,4202,3339.05,4136.74,6.33,2900.88,2052,1,1,0,0.163870592044421
1927,1815,1815,1815,1815,4272,1590.7,10335.95,3.35,2147.06,5396,1,1,0,0.142377517965289
1928,1816,1816,1816,1816,4469,4268.27,7575.73,2.21,1060.17,5149,1,1,0,0.113538866458554
1929,1817,1817,1817,1817,4542,126.26,1401.86,5.69,3304,5536,1,1,0,0.104562573637707
1930,1818,1818,1818,1818,4266,4189.34,6825.04,1.32,800.22,2633,1,1,0,0.110883077333966
1931,1819,1819,1819,1819,4284,3104.75,-2170.38,9.14,3625.51,6656,1,1,0,0.0912718823804651
1932,1820,1820,1820,1820,4355,1313.23,5027.18,7.99,1074.8,7494,1,1,0,0.136846294074647
1933,1821,1821,1821,1821,4197,39.73,7393.16,9.98,86.53,4448,1,1,0,0.0462584361635317
1934,1822,1822,1822,1822,4503,2611.41,6961.15,9.94,1515.23,192,1,1,0,0.107059595216627
1935,1823,1823,1823,1823,4347,2117.06,7415.61,7.56,4320.69,1758,1,1,0,0.135121885744288
1936,1824,1824,1824,1824,4208,4314.11,2988.38,7.99,143.69,7584,1,1,0,0.0760598603705157
1937,1825,1825,1825,1825,4475,3941.7,-83.08,5.75,311.96,6366,1,1,0,0.0884370785672773
1938,1826,1826,1826,1826,4244,2952.39,4064.31,2.97,2668.9,6849,1,1,0,0.164619312603358
1939,1827,1827,1827,1827,4363,762.74,4224.93,8.28,20.59,8977,1,1,0,0.0461903757761638
1940,1828,1828,1828,1828,4355,3633.36,1454.61,3.43,3193.18,727,1,1,0,0.112642539390509
1941,1829,1829,1829,1829,4462,2972.18,8522.99,6.85,3121.83,8474,1,1,0,0.14055487431079
1942,1830,1830,1830,1830,4543,122.49,6733.76,7.58,1105.53,2534,1,1,0,0.0979300633009336
1943,1831,1831,1831,1831,4226,3811.42,6528.81,6.08,2175.14,5785,1,1,0,0.157730221604101
1944,1832,1832,1832,1832,4500,4160.29,-4035.69,6.96,3830.97,6665,1,1,0,0.0504066030326776
1946,1833,1833,1833,1833,4231,889.89,7363.12,7.84,3015.65,8245,1,1,0,0.135011909907737
1947,1834,1834,1834,1834,4444,2517.48,11642.54,9.49,2195.08,2569,1,1,0,0.109549614719121
1948,1835,1835,1835,1835,4254,2641.14,12334.6,5.36,1971.31,1171,1,1,0,0.0715933440005584
1949,1836,1836,1836,1836,4525,4672.43,-2996.63,2.09,1646.72,5814,1,1,0,0.0705550912805726
1950,1837,1837,1837,1837,4283,4628.76,8232.09,6.58,2723.09,4088,1,1,0,0.11352091946356
1951,1838,1838,1838,1838,4199,320.77,8849.23,4.07,1256.2,6096,1,1,0,0.110066726290622
1952,1839,1839,1839,1839,4369,4995.99,14342.58,4.77,3183.33,4064,1,1,0,0.0117228326001576
1953,1840,1840,1840,1840,4469,3935.58,4179.42,2.36,571.27,7530,1,1,0,0.105314545812922
1954,1841,1841,1841,1841,4210,1883.9,5820.49,6.63,4291.87,865,1,1,0,0.109864163446413
1955,1842,1842,1842,1842,4369,3718.98,-2496.46,8.09,3823.08,6717,1,1,0,0.0825585403816048
1956,1843,1843,1843,1843,4548,1889.48,6016.26,7.9,2078.88,910,1,1,0,0.144355067761434
1957,1844,1844,1844,1844,4268,4682.03,12178.62,9.94,890.95,4236,1,1,0,0.0549153053057707
1959,1845,1845,1845,1845,4353,3832.83,7796.16,9.23,3371,8236,1,1,0,0.123215512527332
1960,1846,1846,1846,1846,4304,784.82,4906.67,7.59,1830.75,7728,1,1,0,0.131943761824151
1961,1847,1847,1847,1847,4467,4263.06,-1570.6,7.37,411.88,7465,1,1,0,0.0662081391763558
1962,1848,1848,1848,1848,4241,3106.01,566.84,7.15,545.58,7334,1,1,0,0.11371813991532
1963,1849,1849,1849,1849,4273,4039.93,5792.58,5.85,3482.74,3237,1,1,0,0.139460064819952
1964,1850,1850,1850,1850,4473,2095.62,2656.65,4.41,4284,7177,1,1,0,0.137126915917849
1965,1851,1851,1851,1851,4476,1738.11,1569.56,9.49,4146.27,5711,1,1,0,0.14256452726251
1966,1852,1852,1852,1852,4498,2667.78,10588.02,2.36,3721.6,5324,1,1,0,0.13369856953
1967,1853,1853,1853,1853,4341,1947.06,1938.17,2.58,3800.16,7610,1,1,0,0.142883319493229
1968,1854,1854,1854,1854,4443,2575.6,12080.45,1.15,4903.4,3084,1,1,0,0.0605752270815547
1970,1855,1855,1855,1855,4319,991.25,9503.86,9.05,2726.63,9142,1,1,0,0.101309480334317
1971,1856,1856,1856,1856,4252,4883.38,3286.06,2.67,1314.32,5381,1,1,0,0.0919632459326999
1972,1857,1857,1857,1857,4528,90.27,100.89,1.31,1151.38,9471,1,1,0,0.0415180197626306
1973,1858,1858,1858,1858,4230,4628.98,8718.57,3.2,2046.46,276,1,1,0,0.0671459049842477
1974,1859,1859,1859,1859,4278,4138.7,-1260.39,8.95,1683.12,8603,1,1,0,0.0918899706953636
1975,1860,1860,1860,1860,4468,2110.31,6958.43,1.15,3271.05,6471,1,1,0,0.162557336750901
1976,1861,1861,1861,1861,4367,1617.26,3064.17,1.91,2073.95,9426,1,1,0,0.115340265935454
1977,1862,1862,1862,1862,4519,831.79,8232.95,1.22,1425.91,8686,1,1,0,0.106085150383561
1978,1863,1863,1863,1863,4350,673.97,2591.43,9.49,418.82,6590,1,1,0,0.100595053906022
1979,1864,1864,1864,1864,4232,2759.08,4662.77,2.22,1454.19,6163,1,1,0,0.171908673674248
1980,1865,1865,1865,1865,4244,536.08,1705.94,9.1,2419.49,7371,1,1,0,0.130171583179559
1981,1866,1866,1866,1866,4240,2387.59,9800.24,5.26,3035.32,8836,1,1,0,0.129424828716724
1982,1867,1867,1867,1867,4543,4075.4,13262.22,4.55,3196.56,4758,1,1,0,0.0836864340977376
1983,1868,1868,1868,1868,4354,3787.52,7535.71,4.84,1047.2,6280,1,1,0,0.124562673404115
1984,1869,1869,1869,1869,4252,671.23,40.81,4.77,2044.32,1366,1,1,0,0.0919392345688764
1985,1870,1870,1870,1870,4512,4805.77,6450.38,4.08,2015.68,7176,1,1,0,0.0977487257847409
1986,1871,1871,1871,1871,4438,1437.99,-324.39,8.3,74.56,2483,1,1,0,0.0572631292985636
1987,1872,1872,1872,1872,4516,3531.4,2432.77,5.57,4420.67,924,1,1,0,0.0981781685691908
1988,1873,1873,1873,1873,4296,1509.48,1385.27,9.92,3369.53,5405,1,1,0,0.152255482959513
1989,1874,1874,1874,1874,4366,3090.96,12075.69,5.66,3311.08,1040,1,1,0,0.0695813546682023
1990,1875,1875,1875,1875,4318,2866.72,-1160.12,8.37,2891.58,5507,1,1,0,0.126868106122335
1991,1876,1876,1876,1876,4444,899.8,10208.34,7.71,2303.93,1218,1,1,0,0.093405093942278
1992,1877,1877,1877,1877,4382,3266.27,6660.38,4.61,1123.98,5498,1,1,0,0.156711903352343
1993,1878,1878,1878,1878,4283,1636.77,7049.56,8.1,1962.14,2796,1,1,0,0.16429681185279
1994,1879,1879,1879,1879,4285,3059.64,6435.42,2.39,881.94,6445,1,1,0,0.142325779074017
1995,1880,1880,1880,1880,4366,2711.47,12576.47,2.83,4077.29,1792,1,1,0,0.0626879686494331
1996,1881,1881,1881,1881,4236,4214.84,3840.73,6.57,1054.82,1089,1,1,0,0.108391020925415
1997,1882,1882,1882,1882,4316,1075.82,2182.52,7.4,1386.3,7083,1,1,0,0.141735631416902
1998,1883,1883,1883,1883,4455,765.55,-117.3,6.79,63.56,5375,1,1,0,0.0524380911472153
1999,1884,1884,1884,1884,4489,4275.94,3147.38,5.58,1872.14,7782,1,1,0,0.127365662815944
2000,1885,1885,1885,1885,4429,2228.28,11208.97,2.24,3549.02,7198,1,1,0,0.11648955863535
2001,1886,1886,1886,1886,4489,3911.4,-2167.44,4.35,891.32,1289,1,1,0,0.069436748971792
2002,1887,1887,1887,1887,4414,4798.27,14214.84,6.44,2556.83,4177,1,1,0,0.0383477802462116
2003,1888,1888,1888,1888,4554,2726.19,3415.07,3.03,4693.65,7349,1,1,0,0.126086867049153
2004,1889,1889,1889,1889,4193,1510.39,-182.7,6.74,2192.56,1638,1,1,0,0.123544472566608
2005,1890,1890,1890,1890,4253,3973.2,-2219.57,3.11,3973.29,8505,1,1,0,0.0640975782920071
2006,1891,1891,1891,1891,4499,4655.41,5408.37,1.88,3991.89,8389,1,1,0,0.101398437744295
2007,1892,1892,1892,1892,4425,1233.29,284.54,3.92,3261.25,2211,1,1,0,0.128147650070228
2008,1893,1893,1893,1893,4442,3444.84,3903.19,3.45,1830.38,3341,1,1,0,0.161350487705605
2009,1894,1894,1894,1894,4358,3905.11,-1639.32,8.29,3798.17,9298,1,1,0,0.0727051412332322
2010,1895,1895,1895,1895,4219,142.55,5517.83,5.35,4699.76,201,1,1,0,0.0397143742925549
2011,1896,1896,1896,1896,4260,2965.42,4273.28,1.58,1360.69,8104,1,1,0,0.146013088637089
2012,1897,1897,1897,1897,4419,3169.5,5793.75,8.34,2507.88,2183,1,1,0,0.165050720782348
2013,1898,1898,1898,1898,4539,3186.34,9126.62,3.42,3001.58,8036,1,1,0,0.133302413525332
2014,1899,1899,1899,1899,4325,429.69,6169.89,6.11,2971.92,1066,1,1,0,0.106296984081573
2015,1900,1900,1900,1900,4274,118.22,9018.73,5.87,2083.61,2717,1,1,0,0.0927553595332291
2016,1901,1901,1901,1901,4554,1475.53,4495.09,9.74,2718,6318,1,1,0,0.169981541621397
2017,1902,1902,1902,1902,4516,1795.58,321.07,3.29,279.25,8441,1,1,0,0.0725186841697764
2018,1903,1903,1903,1903,4386,731.67,8009.01,2.31,322.11,5513,1,1,0,0.105438495883992
2019,1904,1904,1904,1904,4349,2552.84,3390.62,3.33,4658.83,4049,1,1,0,0.133211935905674
2020,1905,1905,1905,1905,4397,1145.45,832.4,6.19,2755.53,588,1,1,0,0.115269309153477
2022,1906,1906,1906,1906,4379,1471.19,2205.19,4.06,1322.44,9419,1,1,0,0.109508818000593
2023,1907,1907,1907,1907,4407,3862.44,10952.75,6.92,3519.63,4943,1,1,0,0.119809508586874
2024,1908,1908,1908,1908,4344,4386.6,5395.49,2.05,3460.29,2313,1,1,0,0.13194538353353
2025,1909,1909,1909,1909,4312,1499.38,3324.48,9.51,3290.65,8976,1,1,0,0.128263336124036
2026,1910,1910,1910,1910,4409,1889.48,9994.17,5.79,1249.72,9106,1,1,0,0.0897361891855324
2027,1911,1911,1911,1911,4478,4078.21,2786.89,5.35,4167.6,8072,1,1,0,0.113736185405246
2028,1912,1912,1912,1912,4511,3797.91,2555.42,4.27,324.39,3775,1,1,0,0.111388619092613
2029,1913,1913,1913,1913,4294,3546.88,6016.54,3.21,2109.26,4794,1,1,0,0.169178399260219
2030,1914,1914,1914,1914,4268,3542.21,454.75,5.35,3818.08,6853,1,1,0,0.126007993417051
2031,1915,1915,1915,1915,4388,1492.92,396.24,5.38,1191.3,7343,1,1,0,0.119515069671708
2032,1916,1916,1916,1916,4401,4683.28,455.08,1.51,1202.23,4049,1,1,0,0.0926766900398878
2033,1917,1917,1917,1917,4202,4047.88,1835.39,8.63,6.72,2692,1,1,0,0.0588860137733468
2034,1918,1918,1918,1918,4541,1067.54,7416.23,8.39,2471.42,62,1,1,0,0.0936605083155099
2035,1919,1919,1919,1919,4474,3314.14,5457.82,5.03,4593.06,4891,1,1,0,0.132648482829469
2036,1920,1920,1920,1920,4513,782.92,-70.8,4.03,2563.38,1322,1,1,0,0.0908456324697877
2037,1921,1921,1921,1921,4327,2892.4,6836.69,5.49,4667.73,1145,1,1,0,0.10933358660968
2038,1922,1922,1922,1922,4545,1452.6,7403.21,2.99,1077.16,8609,1,1,0,0.112371552271158
2039,1923,1923,1923,1923,4265,535.18,6279.4,1.01,1974.26,5544,1,1,0,0.138543832443006
2040,1924,1924,1924,1924,4375,3019.85,3334.72,4.19,4957.96,1101,1,1,0,0.0954381798535524
2041,1925,1925,1925,1925,4403,4422.64,-2448.48,1.16,3997.65,7408,1,1,0,0.0690399481088576
2042,1926,1926,1926,1926,4544,712.15,7760.72,1.37,2878.15,4508,1,1,0,0.140882005053859
2045,1927,1927,1927,1927,4398,3711.97,5299.77,2.29,2201.27,2938,1,1,0,0.166607141048621
2046,1928,1928,1928,1928,4259,4948.1,5790.13,3.29,4074.65,3883,1,1,0,0.0820634434721765
2047,1929,1929,1929,1929,4234,477.46,9708.33,5.41,3706.92,3096,1,1,0,0.0981709172263481
2048,1930,1930,1930,1930,4367,1071.23,-696.18,5.76,4272.69,7825,1,1,0,0.0778381499182523
2049,1931,1931,1931,1931,4365,2323.14,3347.3,2.1,2026.13,3110,1,1,0,0.171857200291357
2050,1932,1932,1932,1932,4459,3690.61,9286.01,9.19,2887.36,8679,1,1,0,0.122670352167923
2051,1933,1933,1933,1933,4542,4490.56,10917.34,3.08,1539.98,1832,1,1,0,0.0767815685316784
2052,1934,1934,1934,1934,4361,3648.26,-3254.96,9.48,2690.66,7657,1,1,0,0.062740797149636
2053,1935,1935,1935,1935,4433,3858.39,1493.75,3.31,3081.55,1018,1,1,0,0.121960750995154
2054,1936,1936,1936,1936,4345,2266.16,-1041.38,1.02,2580.09,341,1,1,0,0.0882317496427409
2056,1937,1937,1937,1937,4388,2543.74,-311.73,5.35,1696.92,3807,1,1,0,0.145738926233644
2057,1938,1938,1938,1938,4264,3251.13,9421.58,8.91,3146.58,5154,1,1,0,0.155962293030217
2058,1939,1939,1939,1939,4222,2516.69,6478.57,7.61,2869.49,2524,1,1,0,0.170745810325886
2059,1940,1940,1940,1940,4384,3953.74,4898.58,2.61,2242.15,7406,1,1,0,0.147601378817392
2060,1941,1941,1941,1941,4282,793.8,3755.03,8.61,311.61,4149,1,1,0,0.101581612520356
2062,1942,1942,1942,1942,4381,341.88,6332.98,5.57,2832.49,8423,1,1,0,0.119002246716679
2063,1943,1943,1943,1943,4295,3360.47,8979.38,3.29,1093.95,7272,1,1,0,0.11338526501889
2064,1944,1944,1944,1944,4420,3787.59,348.5,4.25,72.03,366,1,1,0,0.0333588100601169
2065,1945,1945,1945,1945,4488,3340.25,12624.25,7.81,2560.69,493,1,1,0,0.0480621879698456
2066,1946,1946,1946,1946,4217,4776.22,10011.6,7.15,1896.1,8012,1,1,0,0.0769154706566174
2067,1947,1947,1947,1947,4503,4661.39,13547.99,4.96,3449.29,6463,1,1,0,0.0614455854066632
2068,1948,1948,1948,1948,4204,1359.38,7192.32,1.41,628.99,5873,1,1,0,0.138928775269936
2069,1949,1949,1949,1949,4341,1223.43,2606.82,1.36,2708.91,6344,1,1,0,0.155497238009379
